lang_iso_code,concept_id,ortho_form,raw_ipa,next_step
jpn,361,牛乳,ɡʲjɯːnʲjɯː,validate
jpn,362,茶,t͡ɕä,validate
jpn,362,お茶,o̞t͡ɕä,validate
jpn,363,革,käwä,validate
jpn,364,毛糸,kʲe̞ito̞,validate
jpn,365,布,nɯno̞,validate
jpn,366,針,häɾi,validate
jpn,367,糸,ito̞,validate
jpn,368,ボタン,bo̞tã̈ɴ,validate
jpn,369,結び目,mɯsɯbʲime̞,validate
jpn,370,ペンキ,pe̞nkʲi,validate
jpn,371,衣服,ifɯkɯ,validate
jpn,372,シャツ,ɕät͡sɯ,validate
jpn,373,襟,e̞ɾi,validate
jpn,374,袖,so̞de̞,validate
jpn,375,ズボン,zɯbõ̞ɴ,validate
jpn,376,帯,o̞bʲi,validate
jpn,376,ベルト,be̞ɾɯto̞,validate
jpn,377,帽子,bo̞ːɕi,validate
jpn,378,靴,kɯt͡sɯ,validate
jpn,379,ブーツ,bɯːt͡sɯ,validate
jpn,380,輪,wä,validate
jpn,381,リボン,ɾibõ̞ɴ,validate
jpn,382,櫛,kɯɕi,validate
jpn,383,鏡,käɡämʲi,validate
jpn,384,緒,o̞,validate
jpn,385,紐,çimo̞,validate
jpn,386,綱,t͡sɯnä,validate
jpn,387,掛け布団,käkʲe̞bɯtõ̞ɴ,validate
jpn,388,枕,mäkɯɾä,validate
jpn,389,スカーフ,sɯkäːfɯ,review
jpn,390,タオル,täo̞ɾɯ,validate
jpn,391,力,t͡ɕikäɾä,validate
jpn,392,強さ,t͡sɯjo̞sä,validate
jpn,393,健康,kʲe̞nko̞ː,validate
jpn,394,病気,bʲjo̞ːkʲi,validate
jpn,395,痛み,itämʲi,validate
jpn,396,傷,kʲizɯ,validate
jpn,397,熱,ne̞t͡sɯ,validate
jpn,398,薬,kɯsɯɾi,validate
jpn,399,橋,häɕi,validate
jpn,400,井戸,ido̞,validate
jpn,401,牧場,bo̞kɯd͡ʑo̞ː,validate
jpn,402,小路,ko̞mʲit͡ɕi,validate
jpn,403,道,mʲit͡ɕi,validate
jpn,404,街道,käido̞ː,validate
jpn,405,村,mɯɾä,validate
jpn,406,町,mät͡ɕi,validate
jpn,406,都市,to̞ɕi,validate
jpn,407,手紙,te̞ɡämʲi,validate
jpn,408,本,hõ̞ɴ,validate
jpn,409,文字,mo̞d͡ʑi,validate
jpn,410,新聞,ɕinbɯ̃ɴ,validate
jpn,411,生活,se̞ikät͡sɯ,validate
jpn,412,死,ɕi,validate
jpn,413,墓,häkä,validate
jpn,414,教会,kʲjo̞ːkäi,validate
jpn,415,罪,t͡sɯmʲi,validate
jpn,416,神,kämʲi,validate
jpn,417,労働者,ɾo̞ːdo̞ːɕä,validate
jpn,418,上司,d͡ʑo̞ːɕi,validate
jpn,419,達人,tät͡sɯd͡ʑĩɴ,validate
jpn,419,マイスター,mäisɯtäː,validate
jpn,420,医者,iɕä,validate
jpn,421,先生,se̞nse̞i,validate
jpn,422,金,käne̞,validate
jpn,423,取り引き,to̞ɾiçikʲi,validate
jpn,424,店,mʲise̞,validate
jpn,425,値段,ne̞dã̈ɴ,validate
jpn,426,商品,ɕo̞ːçĩɴ,validate
jpn,427,利益,ɾie̞kʲi,validate
jpn,428,豊かさ,jɯtäkäsä,validate
jpn,429,世界,se̞käi,validate
jpn,430,国,kɯnʲi,validate
jpn,431,国家,käk̚ko̞,validate
jpn,432,国王,ko̞kɯo̞ː,validate
jpn,433,権力,kʲe̞nɾjo̞kɯ,validate
