lang_iso_code,concept_id,ortho_form,raw_ipa,next_step
eng,222,meaning,ˈmiːnɪŋ,validate
eng,223,reason,ˈɹiːzn,validate
eng,224,truth,tɹuːθ,validate
eng,225,talk,tɔːk,validate
eng,226,fairy tale,ˈfeəɹɪ ˌteɪl,validate
eng,227,story,ˈstɔːɹɪ,validate
eng,228,message,ˈmesɪd͡ʒ,validate
eng,229,news,njuːz,validate
eng,230,name,neɪm,validate
eng,231,puzzle,ˈpʌzl,validate
eng,232,speech,spiːt͡ʃ,validate
eng,233,language,ˈlæŋɡwɪd͡ʒ,validate
eng,234,voice,vɔɪs,validate
eng,235,word,wɜːd,validate
eng,236,sign,saɪn,validate
eng,237,call,kɔːl,validate
eng,238,noise,nɔɪz,validate
eng,239,sound,saʊnd,validate
eng,240,tone,təʊn,validate
eng,241,song,sɒŋ,validate
eng,242,calm,kɑːm,validate
eng,243,people,ˈpiːpl,validate
eng,244,nation,ˈneɪʃn,validate
eng,245,work,wɜːk,validate
eng,246,guest,ɡest,validate
eng,247,gift,ɡɪft,validate
eng,248,game,ɡeɪm,validate
eng,249,company,ˈkʌmpənɪ,validate
eng,250,help,help,validate
eng,251,friend,fɹend,validate
eng,252,companion,kəmˈpænjən,validate
eng,253,matter,ˈmætə,validate
eng,254,count,ˈkaʊnt,validate
eng,255,sort,sɔːt,validate
eng,256,piece,piːs,validate
eng,257,part,pɑːt,validate
eng,258,half,hɑːf,validate
eng,259,circle,ˈsɜːkl,validate
eng,260,cross,kɹɒs,validate
eng,261,line,laɪn,validate
eng,262,stroke,stɹəʊk,validate
eng,263,gap,ɡæp,validate
eng,264,distance,ˈdɪstəns,validate
eng,265,area,ˈeəɹɪə,validate
eng,266,space,speɪs,validate
eng,267,place,pleɪs,validate
eng,268,side,saɪd,validate
eng,269,middle,ˈmɪdl,validate
eng,270,item,ˈaɪtəm,validate
eng,271,thing,θɪŋ,validate
eng,272,fringe,fɹɪnd͡ʒ,validate
eng,273,edge,ed͡ʒ,validate
eng,274,corner,ˈkɔːnə,validate
eng,275,tip,tɪp,validate
eng,276,end,end,validate
eng,277,hole,həʊl,validate
eng,278,angle,ˈæŋɡl,validate
eng,279,pattern,ˈpætən,validate
eng,280,size,saɪz,validate
eng,281,length,leŋθ,validate
eng,282,height,haɪt,validate
eng,283,weight,weɪt,validate
eng,284,amount,əˈmaʊnt,validate
eng,285,heap,hiːp,validate
eng,286,row,ɹəʊ,validate
eng,287,boat,bəʊt,validate
eng,288,oar,ɔː,validate
eng,289,sleigh,sleɪ,validate
eng,290,ski,skiː,validate
eng,291,campfire,ˈkæmpfaɪə,validate
eng,292,load,ləʊd,validate
eng,293,walk,wɔːk,validate
eng,294,step,step,validate
eng,295,north,nɔːθ,validate
eng,296,south,saʊθ,validate
eng,297,west,west,validate
eng,298,east,iːst,validate
eng,299,wood,wʊd,validate
eng,300,board,bɔːd,validate
eng,301,slab,slæb,validate
eng,302,bracket,ˈbɹækɪt,validate
eng,303,pole,pəʊl,validate
eng,304,stick,stɪk,validate
eng,305,staff,stɑːf,validate
eng,306,pipe,paɪp,validate
eng,307,house,haʊs,validate
eng,308,home,həʊm,validate
eng,309,stove,stəʊv,validate
eng,310,floor,flɔː,validate
eng,311,table,ˈteɪbl,validate
eng,312,chair,t͡ʃeə,validate
eng,313,cradle,ˈkɹeɪdl,validate
eng,314,bed,bed,validate
eng,315,shelf,ʃelf,validate
eng,316,box,bɒks,validate
eng,317,window,ˈwɪndəʊ,validate
eng,318,door,dɔː,validate
eng,319,gate,ɡeɪt,validate
eng,320,fence,fens,validate
eng,321,roof,ɹuːf,validate
eng,322,ladder,ˈlædə,validate
eng,323,broom,bɹuːm,validate
eng,324,spade,speɪd,validate
eng,325,shovel,ˈʃʌvl,validate
eng,326,fork,fɔːk,validate
eng,327,spoon,spuːn,validate
eng,328,knife,naɪf,validate
eng,329,nail,neɪl,validate
eng,330,net,net,validate
eng,331,hook,hʊk,validate
eng,332,handle,ˈhændl,validate
eng,333,lock,lɒk,validate
eng,334,picture,ˈpɪkt͡ʃə,validate
eng,335,figure,ˈfɪɡə,validate
eng,336,doll,dɒl,validate
eng,337,pouch,paʊt͡ʃ,validate
eng,338,bundle,ˈbʌndl,validate
eng,339,bag,bæɡ,validate
eng,340,bucket,ˈbʌkɪt,validate
eng,341,cover,ˈkʌvə,validate
eng,342,dishes,ˈdɪʃɪz,validate
eng,343,sack,sæk,validate
eng,344,cup,kʌp,validate
eng,345,pot,pɒt,validate
eng,346,kettle,ˈketl,validate
eng,347,meal,miːl,validate
eng,348,food,fuːd,validate
eng,349,dish,dɪʃ,validate
eng,350,meat,miːt,validate
eng,351,corn,kɔːn,validate
eng,352,mush,mʌʃ,validate
eng,353,bread,bɹed,validate
eng,354,slice,slaɪs,validate
eng,355,fat,fæt,validate
eng,356,butter,ˈbʌtə,validate
eng,357,oil,ɔɪl,validate
eng,358,salt,sɔːlt,validate
eng,359,soup,suːp,validate
eng,360,honey,ˈhʌnɪ,validate
eng,361,milk,mɪlk,validate
eng,362,tea,tiː,validate
eng,363,leather,ˈleðə,validate
eng,364,wool,wʊl,validate
eng,365,cloth,klɒθ,validate
eng,366,needle,ˈniːdl,validate
eng,367,thread,θɹed,validate
eng,368,button,ˈbʌtn,validate
eng,369,knot,nɒt,validate
eng,370,paint,peɪnt,validate
eng,371,clothes,kləʊðz,validate
eng,372,shirt,ʃɜːt,validate
eng,373,collar,ˈkɒlə,validate
eng,374,sleeve,sliːv,validate
eng,375,trousers,ˈtɹaʊzəz,validate
eng,376,belt,belt,validate
eng,377,cap,kæp,validate
eng,378,shoe,ʃuː,validate
eng,379,boot,buːt,validate
eng,380,ring,ɹɪŋ,validate
eng,381,ribbon,ˈɹɪbən,validate
eng,382,comb,kəʊm,validate
eng,383,mirror,ˈmɪɹə,validate
eng,384,strap,stɹæp,validate
eng,385,string,stɹɪŋ,validate
eng,386,leash,liːʃ,validate
eng,387,blanket,ˈblæŋkɪt,validate
eng,388,pillow,ˈpɪləʊ,validate
eng,389,scarf,skɑːf,validate
eng,390,towel,ˈtaʊəl,validate
eng,391,force,fɔːs,validate
eng,392,strength,stɹeŋθ,validate
eng,393,health,helθ,validate
eng,394,illness,ˈɪlnəs,validate
eng,395,pain,peɪn,validate
eng,396,wound,wuːnd,validate
eng,397,fever,ˈfiːvə,validate
eng,398,medicine,ˈmedsɪn,validate
eng,399,bridge,bɹɪd͡ʒ,validate
eng,400,well,wel,validate
eng,401,pasture,ˈpɑːst͡ʃə,validate
eng,402,path,pɑːθ,validate
eng,403,way,weɪ,validate
eng,404,road,ɹəʊd,validate
eng,405,village,ˈvɪlɪd͡ʒ,validate
eng,406,town,taʊn,validate
eng,407,letter,ˈletə,validate
eng,408,book,bʊk,validate
eng,409,character,ˈkæɹəktə,validate
eng,410,newspaper,ˈnjuːsˌpeɪpə,validate
eng,411,life,laɪf,validate
eng,412,death,deθ,validate
eng,413,grave,ɡɹeɪv,validate
