lang_iso_code,concept_id,ortho_form,raw_ipa,next_step
rus,136,лошадь,ɫɔˑʃətʲ,validate
rus,137,овца,ɐvt͡saˑ,validate
rus,138,свинья,svʲinʲaˑ,validate
rus,139,собака,sɐbaˑkə,validate
rus,140,кошка,kɔˑʃkə,validate
rus,141,медведь,mʲɪdvʲeˑtʲ,validate
rus,142,белка,bʲeˑɫkə,validate
rus,143,лось,ɫɔˑsʲ,validate
rus,144,лиса,lisaˑ,validate
rus,145,заяц,zaˑjət͡s,validate
rus,146,мышь,mɨˑʃ,validate
rus,147,волк,vɔˑɫk,validate
rus,148,птица,ptʲiˑt͡sə,validate
rus,149,стая,staˑjə,validate
rus,150,курица,kuˑrʲit͡sə,validate
rus,151,петух,pʲɪtuˑx,validate
rus,152,гусь,ɡuˑsʲ,validate
rus,153,орел,ɐrʲoɫ,validate
rus,154,утка,uˑtkə,validate
rus,155,сова,sɐvaˑ,validate
rus,156,журавль,ʒuraˑvl,validate
rus,157,ворона,vɐrɔˑnə,validate
rus,158,кукушка,kukuˑʃkə,validate
rus,159,лебедь,leˑbʲɪtʲ,validate
rus,160,рыба,rɨˑbə,validate
rus,161,окунь,ɔˑkunʲ,validate
rus,162,щука,ʃʃuˑkə,validate
rus,163,змея,zmʲɪjaˑ,validate
rus,164,червяк,t͡ʃʲɪrvʲaˑk,validate
rus,165,паук,pɐuˑk,validate
rus,166,муравей,murɐvʲeˑj,validate
rus,167,вошь,vɔˑʃ,validate
rus,168,комар,kɐmaˑr,validate
rus,169,муха,muˑxə,validate
rus,170,бабочка,baˑbət͡ʃkə,validate
rus,171,ягода,jaˑɡədə,validate
rus,172,яблоко,jaˑbɫəkə,validate
rus,173,гриб,ɡrʲiˑp,validate
rus,174,луковица,ɫuˑkəvʲit͡sə,validate
rus,175,семя,sʲeˑmʲɪ,validate
rus,176,зерно,zʲɪrnɔˑ,validate
rus,177,сено,sʲeˑnə,validate
rus,178,шелуха,ʃəɫuxaˑ,validate
rus,179,яма,jaˑmə,validate
rus,180,ловушка,ɫɐvuˑʃkə,validate
rus,181,силок,sʲiɫɔˑk,validate
rus,182,след,sleˑt,validate
rus,183,зола,zɐɫaˑ,validate
rus,183,пепел,pʲeˑpʲɪɫ,validate
rus,184,грязь,ɡrʲaˑsʲ,validate
rus,185,железо,ʒɪleˑzə,validate
rus,186,золото,zɔˑɫətə,validate
rus,187,серебро,sʲɪrʲɪbrɔˑ,validate
rus,188,уголь,uˑɡəl,validate
rus,189,стекло,stʲɪkɫɔˑ,validate
rus,190,глина,ɡliˑnə,validate
rus,191,песок,pʲɪsɔˑk,validate
rus,192,человек,t͡ʃʲɪɫɐvʲeˑk,validate
rus,193,мужчина,muʒt͡ʃʲiˑnə,validate
rus,194,женщина,ʒɛˑnʃʲːinə,validate
rus,195,ребенок,rʲɪbʲonək,validate
rus,196,мальчик,maˑlt͡ʃʲik,validate
rus,197,девочка,dʲeˑvət͡ʃkə,validate
rus,198,семья,sʲɪmʲaˑ,validate
rus,199,дедушка,dʲeˑduʃkə,validate
rus,200,бабушка,baˑbuʃkə,validate
rus,201,родители,rɐdʲiˑtʲɪli,validate
rus,202,отец,ɐtʲeˑt͡s,validate
rus,203,мать,maˑtʲ,validate
