lang_iso_code,concept_id,ortho_form,raw_ipa,next_step
ekk,150,kana,kɑnɑ,validate
ekk,151,kukk,kukː,validate
ekk,152,hani,hɑnʲi,validate
ekk,153,kotkas,kotkɑs,validate
ekk,154,part,pɑrt,validate
ekk,155,kakk,kɑkː,validate
ekk,155,öökull,œːkulː,validate
ekk,156,kurg,kurɡ̥,validate
ekk,157,vares,vɑres,validate
ekk,158,kägu,kæɡ̥u,validate
ekk,159,luik,luik,validate
ekk,160,kala,kɑlɑ,validate
ekk,161,ahven,ɑxven,validate
ekk,162,haug,hɑuɡ̥,validate
ekk,163,uss,usː,validate
ekk,164,uss,usː,validate
ekk,164,vagel,vɑɡ̥el,validate
ekk,165,ämblik,æmb̥lʲik,validate
ekk,166,sipelgas,sʲipelɡ̥ɑs,validate
ekk,167,täi,tæi,validate
ekk,168,sääsk,sæːsk,validate
ekk,169,kärbes,kærb̥es,validate
ekk,170,liblikas,lʲib̥lʲikɑs,validate
ekk,171,mari,mɑri,validate
ekk,172,õun,ɤun,validate
ekk,173,seen,sʲeːn,validate
ekk,174,sibul,sʲib̥ul,validate
ekk,175,seeme,sʲeːme,validate
ekk,176,iva,ivɑ,validate
ekk,176,tera,tʲerɑ,validate
ekk,177,hein,hein,validate
ekk,178,koor,koːr,validate
ekk,179,kaevand,kɑevɑnd̥,validate
ekk,180,lõks,lɤks,validate
ekk,180,püünis,pyːnʲis,validate
ekk,181,aas,ɑːs,validate
ekk,182,jälg,jælɡ̥,validate
ekk,183,tuhk,tuxk,validate
ekk,184,saast,sɑːst,validate
ekk,184,mustus,mustus,validate
ekk,185,raud,rɑud̥,validate
ekk,186,kuld,kuld̥,validate
ekk,187,hõbe,hɤb̥e,validate
ekk,188,süsi,sysʲi,validate
ekk,189,klaas,klɑːs,validate
ekk,190,savi,sɑvi,validate
ekk,191,liiv,lʲiːv,validate
ekk,192,inimene,inʲimenʲe,validate
ekk,193,mees,meːs,validate
ekk,194,naine,nɑinʲe,validate
ekk,195,laps,lɑps,validate
ekk,196,poiss,poisː,validate
ekk,197,tüdruk,tyd̥ruk,validate
ekk,198,perekond,perekond̥,validate
ekk,199,vanaisa,vɑnɑisɑ,validate
ekk,200,vanaema,vɑnɑemɑ,validate
ekk,201,vanemad,vɑnʲemɑd̥,validate
ekk,202,isa,isɑ,validate
ekk,203,ema,emɑ,validate
ekk,204,poeg,poeɡ̥,validate
ekk,205,tütar,tytɑr,validate
ekk,206,vend,vend̥,validate
ekk,207,õde,ɤd̥e,validate
ekk,208,onu,onu,validate
ekk,209,tädi,tæd̥i,validate
ekk,210,mees,meːs,validate
ekk,210,abikaasa,ɑb̥ikɑːsɑ,validate
ekk,211,naine,nɑinʲe,validate
ekk,211,abikaasa,ɑb̥ikɑːsɑ,validate
ekk,212,rõõm,rɤːm,validate
ekk,213,naer,nɑer,validate
ekk,214,õnn,ɤnː,validate
ekk,215,mure,mure,validate
ekk,215,kurbus,kurb̥us,validate
ekk,216,soov,soːv,validate
ekk,217,himu,himu,validate
ekk,218,vaim,vɑim,validate
ekk,219,mõte,mɤtʲe,validate
ekk,220,mälu,mælu,validate
ekk,221,aru,ɑru,validate
ekk,221,mõistus,mɤistus,validate
ekk,222,tähendus,tæhend̥us,validate
ekk,223,põhjus,pɤhjus,validate
ekk,224,tõde,tɤd̥e,validate
ekk,225,kõne,kɤnʲe,validate
ekk,225,vestlus,vestlus,validate
ekk,226,muinasjutt,muinɑsjutː,validate
ekk,227,jutustus,jutustus,validate
ekk,228,teade,tʲeɑd̥e,validate
ekk,229,uudis,uːd̥is,validate
ekk,230,nimi,nʲimi,validate
ekk,231,mõistatus,mɤistɑtus,validate
ekk,232,kõne,kɤnʲe,validate
ekk,233,keel,keːl,validate
ekk,234,hääl,hæːl,validate
ekk,235,sõna,sɤnɑ,validate
ekk,236,märk,mærk,validate
ekk,237,hüüe,hyːe,validate
ekk,238,müra,myrɑ,validate
ekk,239,hääl,hæːl,validate
ekk,240,toon,toːn,validate
ekk,241,laul,lɑul,validate
ekk,242,rahu,rɑhu,validate
ekk,242,vaikus,vɑikus,validate
ekk,243,inimesed,inʲimesʲed̥,validate
ekk,244,rahvas,rɑxvɑs,validate
ekk,245,töö,tœː,validate
ekk,246,külaline,kylɑlʲinʲe,validate
ekk,247,kingitus,kiŋk̥itus,validate
ekk,248,mäng,mæŋk̥,validate
ekk,249,selts,sʲelts,validate
ekk,250,abi,ɑb̥i,validate
ekk,251,sõber,sɤb̥er,validate
ekk,252,sõber,sɤb̥er,validate
ekk,253,asi,ɑsʲi,validate
ekk,254,arv,ɑrv,validate
ekk,254,hulk,hulk,validate
ekk,255,liik,lʲiːk,validate
ekk,256,tükk,tykː,validate
ekk,257,osa,osɑ,validate
ekk,258,pool,poːl,validate
ekk,259,ring,riŋk̥,validate
ekk,260,rist,rist,validate
ekk,261,joon,joːn,validate
ekk,262,joon,joːn,validate
ekk,263,vahe,vɑhe,validate
ekk,264,kaugus,kɑuɡ̥us,validate
ekk,264,vahemaa,vɑhemɑː,validate
ekk,265,ümbrus,ymb̥rus,validate
ekk,266,ruum,ruːm,validate
ekk,267,paik,pɑik,validate
ekk,268,pool,poːl,validate
ekk,269,keskpaik,keskpɑik,validate
ekk,270,ese,esʲe,validate
ekk,271,ese,esʲe,validate
ekk,272,äär,æːr,validate
ekk,272,serv,sʲerv,validate
ekk,273,kant,kɑnt,validate
ekk,274,nurk,nurk,validate
ekk,275,teravik,tʲerɑvik,validate
ekk,276,ots,ots,validate
ekk,276,jupp,jupː,validate
ekk,277,auk,ɑuk,validate
ekk,278,nurk,nurk,validate
ekk,279,muster,mustʲer,validate
ekk,280,suurus,suːrus,validate
ekk,281,pikkus,pikːus,validate
ekk,282,kõrgus,kɤrɡ̥us,validate
ekk,283,kaal,kɑːl,validate
ekk,283,raskus,rɑskus,validate
ekk,284,arv,ɑrv,validate
ekk,284,hulk,hulk,validate
ekk,285,hunnik,hunʲːik,validate
ekk,286,rivi,rivi,validate
ekk,287,paat,pɑːt,validate
ekk,288,aer,ɑer,validate
ekk,289,saan,sɑːn,validate
ekk,290,suusk,suːsk,validate
ekk,291,lõke,lɤke,validate
ekk,292,koorem,koːrem,validate
ekk,293,käik,kæik,validate
ekk,294,samm,sɑmː,validate
ekk,295,põhi,pɤhi,validate
ekk,296,lõuna,lɤunɑ,validate
ekk,297,lääs,læːs,validate
